64,19,1,4,0,Yes,,,Under $10,88,https://www.yelp.com/biz/padminis-curry-grill-frederick,http://www.padminis.com,,Yes,,,Yes,No,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,Yes,,Average,,Yes,,Yes,No,No,Yes,Free,padminis-curry-grill-frederick,Frederick,US,"1700 Kingfisher Dr, Ste 24, Frederick, MD 21701",48662.01938,https://s3-media2.fl.yelpcdn.com/bphoto/2Oi5iO4ggvhuB4WehAZalg/o.jpg,39.447001,-77.38349517,,1,4.5,MD,21701,Indian,,,,,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,,,,,,0,(240) 651-3293,Padmini's Curry Grill,,,,,,cannot find any info online,,,,,,,,,,,,,
82,11,7,3,2,Yes,,,$11-30,105,https://www.yelp.com/biz/7-spice-fine-indian-cuisine-mclean,http://www.7spiceva.com,,,,,Yes,Full Bar,Casual,Yes,,,Yes,,Yes,Yes,,,,Yes,Yes,,,,No,,Quiet,Yes,Yes,,Yes,Yes,Yes,Yes,Free,7-spice-fine-indian-cuisine-mclean,McLean,US,"1379 Beverly Rd, McLean, VA 22101",88417.44914,https://s3-media2.fl.yelpcdn.com/bphoto/GbI9ntlSu0LLVFuDJ-DRAA/o.jpg,38.93503,-77.1794,,2,4.5,VA,22101,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,12:00 pm - 3:00 pm5:00 pm - 9:30 pm,12:00 pm - 3:00 pm5:00 pm - 9:30 pm,"Casual, Classy",2,1,0,1,0,0,0,,,,0,Garage,Street,,,,2,(703) 827-0444,7 Spice Fine Indian Cuisine,,,,,,ravinder kumar - head chef  - https://www.facebook.com/profile.php?id=100015271530473&fref=pb&hc_location=profile_browser,Marissa raj - owner - probably - https://www.facebook.com/marissa.e.raj?fref=pb&hc_location=profile_browser,,,,,,,,,,,,
73,26,2,12,4,Yes,,,$11-30,117,https://www.yelp.com/biz/spice-n-curry-elkridge,http://www.spicencurrymd.com/,,,No,No,Yes,No,Casual,Yes,,,Yes,,Yes,No,,Yes,,Yes,Yes,,,,Yes,,Average,,No,,Yes,Yes,Yes,Yes,Free,spice-n-curry-elkridge,Elkridge,US,"6590 Old Waterloo Rd, Elkridge, MD 21075",96121.38486,https://s3-media4.fl.yelpcdn.com/bphoto/cz4RGFB39bC5mz9HiRxCmw/o.jpg,39.18896,-76.7921999,,2,4.5,MD,21075,Indian,,,,,Closed,11:30 am - 2:30 pm5:30 pm - 9:30 pm,11:30 am - 2:30 pm5:30 pm - 9:30 pm,11:30 am - 2:30 pm5:30 pm - 9:30 pm,11:30 am - 2:30 pm5:30 pm - 10:00 pm,12:00 pm - 3:00 pm5:30 pm - 10:00 pm,12:00 pm - 3:00 pm5:30 pm - 9:30 pm,Casual,3,1,0,1,1,0,0,,,,0,PrivateLot,,,,,1,(443) 661-4068,Spice N Curry,,,,,,Dheeraj reddy - owner - https://www.facebook.com/dheeraj.puchakayala?fref=pb&hc_location=profile_browser,Divya Reddy - owner - https://www.facebook.com/DivyaPMogulla?fref=pb&hc_location=profile_browser,,,,,,,,,,,,
73,33,7,5,6,Yes,,,$11-30,124,https://www.yelp.com/biz/taste-of-india-harrisonburg,http://tasteofindiahbg.com,,No,No,,Yes,Beer & Wine Only,Casual,Yes,,,Yes,,No,,,Yes,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,Yes,,Free,taste-of-india-harrisonburg,Harrisonburg,US,"498 University Blvd, Ste D, Harrisonburg, VA 22801",86038.75377,https://s3-media4.fl.yelpcdn.com/bphoto/Mr8EOpUlmUM58HCMisX5QA/o.jpg,38.42861,-78.855,,2,4.5,VA,22801,Indian,,,,,,,,,,,,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(540) 433-3320,Taste of India,,,,,,no info avaailable online,,,,,,,,,,,,,
74,32,7,9,3,Yes,,,$11-30,125,https://www.yelp.com/biz/taste-of-india-gainesville-3,http://tasteofindianova.com,,,Yes,,Yes,Full Bar,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,Yes,No,No,taste-of-india-gainesville-3,Gainesville,US,"14706 Lee Hwy, Gainesville, VA 20155",74007.99408,https://s3-media4.fl.yelpcdn.com/bphoto/l2H4f5gyjRQQyEm5Gr-uqg/o.jpg,38.7923041,-77.6273652,,2,4.5,VA,20155,Indian,,,,,11:00 am - 2:30 pm5:00 pm - 10:30 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(703) 743-5151,Taste of India,,,,,,Chef Mohan chhetri - https://www.facebook.com/mohan.chhetri.583?fref=pb&hc_location=profile_browser,chef santosh rijal - sous chef - https://www.facebook.com/rijal.risk?fref=pb&hc_location=profile_browser,,,,,,,,,,,,
92,25,8,8,6,Yes,,,$11-30,139,https://www.yelp.com/biz/bollywood-bistro-great-falls-3,http://www.bollywoodbistrofairfax.com,,No,No,,Yes,Full Bar,Casual,No,,,Yes,,Yes,,,,,Yes,Yes,,,,Yes,,Average,,No,,Yes,Yes,Yes,,Free,bollywood-bistro-great-falls-3,Great Falls,US,"9853 Georgetown Pike, Great Falls, VA 22066",76826.44874,https://s3-media3.fl.yelpcdn.com/bphoto/0u9e84Kmh0Fe4yQXJGo8PQ/o.jpg,38.99761119,-77.28694447,,2,4.5,VA,22066,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,5:00 am - 10:00 pm,12:00 pm - 3:00 pm5:00 pm - 10:00 pm,12:00 pm - 3:00 pm5:00 pm - 9:30 pm,,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(703) 865-0450,Bollywood Bistro,,,,,,Cannot find social media profiles of chefs,Santosh Pandit - maybe works as commie chef - https://www.facebook.com/santoran22004?lst=1631344276%3A100000679028818%3A1509135877 ,Head chef - Sunil Bastola - no social media profiles anywhere ,Karthik Arumurugam chef - https://www.facebook.com/karthikchef1988?fref=pb&hc_location=friends_tab ,Nohel Medina - chef at rasika - https://www.facebook.com/alvaro.montoya.58 ,,,,,,,,,
78,48,15,3,3,Yes,,,$11-30,147,https://www.yelp.com/biz/nawab-indian-cuisine-norfolk,http://www.nawabonline.com/,,No,No,,Yes,Full Bar,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Quiet,,No,,Yes,Yes,Yes,,No,nawab-indian-cuisine-norfolk,Norfolk,US,"888 N Military Hwy, Norfolk, VA 23502",61639.68648,https://s3-media2.fl.yelpcdn.com/bphoto/w5Syn8ojaVawPqF5O1790g/o.jpg,36.8542599,-76.2091499,,2,4.5,VA,23502,Indian,,,,,,,,,,,,Classy,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(757) 455-8080,Nawab Indian Cuisine,,,,,,cannot find any info online,,,,,,,,,,,,,
109,27,6,2,4,Yes,,,$11-30,148,https://www.yelp.com/biz/mango-grill-hagerstown-2,http://mangogrillhagerstown.com,,No,Yes,No,Yes,No,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Quiet,,No,,Yes,Yes,Yes,No,No,mango-grill-hagerstown-2,Hagerstown,US,"11205 John F Kennedy Dr, Rosewood Commons, Hagerstown, MD 21742",30762.34192,https://s3-media4.fl.yelpcdn.com/bphoto/YN2wwQa-oED97pL0zAFMBg/o.jpg,39.6224998,-77.67626534,,2,4.5,MD,21742,Indian,Thai,,,,Closed,11:30 am - 2:30 pm5:00 pm - 9:00 pm,11:30 am - 2:30 pm5:00 pm - 9:00 pm,11:30 am - 2:30 pm5:00 pm - 9:00 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,12:00 pm - 3:00 pm5:00 pm - 9:30 pm,12:00 pm - 3:00 pm5:00 pm - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(240) 707-6220,Mango Grill,,,,,,I know the owner personally . He doesn't have good chefs himself . No point considering this . ,,,,,,,,,,,,,
108,32,5,2,6,Yes,,,$11-30,153,https://www.yelp.com/biz/coastal-spice-virginia-beach,http://www.coastalspice.com,,,No,,Yes,Full Bar,Casual,Yes,,,Yes,,Yes,No,,Yes,,Yes,Yes,,,,No,,Average,Yes,No,,Yes,Yes,Yes,Yes,Free,coastal-spice-virginia-beach,Virginia Beach,US,"5204 Fairfield Shopping Ctr, Virginia Beach, VA 23464",57505.86375,https://s3-media4.fl.yelpcdn.com/bphoto/U4K3bSrrTd54xFzGis73og/o.jpg,36.81493644,-76.16584,,2,4.5,VA,23464,Indian,Desserts,Buffets,,,11:30 am - 9:00 pm,11:30 am - 9:00 pm,11:30 am - 9:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,,,,,,0,(757) 467-1891,Coastal Spice,,,,,,Ajith Aravindakshan chef - https://www.facebook.com/ajith.pattetharvindakshan?fref=pb&hc_location=profile_browser ,,,,,,,,,,,,,
85,48,8,7,6,Yes,,,$11-30,154,https://www.yelp.com/biz/curry-and-kabob-columbia,http://www.currykabobrestaurant.com,,,No,,Yes,Beer & Wine Only,Casual,Yes,,,Yes,,Yes,,,,,Yes,Yes,,,,No,,Quiet,,No,,Yes,Yes,,,No,curry-and-kabob-columbia,Columbia,US,"10451 Twin Rivers Rd, Columbia, MD 21044",90433.4447,https://s3-media2.fl.yelpcdn.com/bphoto/1GFuy6PW7AHDC-obPqucbw/o.jpg,39.21962767,-76.87370246,,2,4.5,MD,21044,Indian,,,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,11:30 am - 11:00 pm,11:30 am - 10:00 pm,Casual,0,0,0,0,0,0,0,,,,0,PrivateLot,,,,,1,(410) 715-8777,Curry & Kabob,,,,,,"Nepalese restaurant , doesn't focus too much on indian",,,,,,,,,,,,,
